text,label
"First off the cleaner concentrate contains fragrance allergens....so, don't love that. Second....YUCK. This smells absolutely awful. This literally smells like cigarette smoke  it's awful  Wish I could return it, because I do not like it at all.  It's going straight in the trash.  I own a lot of plant therapy blends, rollers, and oils, this was very disappointing.",human
Waste of money,human
I love it,human
"Arrived as advertised, thanks!",human
Me llego roto el face roller 😞,human
This is a great toothbrush for the amount of money you pay. We've been using them for over a year now. They hold a charge very well. Comes with several replacement heads.,human
"I lost 7 lbs and only gained 2 back in water probably.  I did not continue to use it for breakfast each day, just went back to eating light meals.  I'm not overweight, just wanted to lose a few pounds.  5'4"" and the drink took me down to 122lbs.  Very happy with the results.  Didn't feel hungry while I was using the drink and I only needed 3 of them each day.",human
So this is the cutest trimmer I've seen. I love the color. The trimmer has a lot of power and does z nice job. Over all I'm very satisfied and would recommend.,human
"Although I'm a vanilla person, I have enjoyed the strawberry and raspberry, too! Non-aerosol, so they last quite a while (larger containers than I usually see!)",human
not comfortable....makes face hot and sweaty and leaves lines on face.  did not come with storage pouch nor snore inserts,human
Just used this ( last week) and so far they are fine.,human
Taste is terrible.  Pro supps regular liquid lcarnitine is good but this one is horrible.,human
This version does not stick to the face like the original Ortopads. Within a few minutes of application the area at the bridge of the nose would become unstuck. We tried several patches but they just wouldn’t stay on. Will be ordering more of the originals.,human
"This is actually an amazing amino mix. It hits everything I would want in an amino product.The taste of this product is not good and it doesn’t mix that well, even if left overnight. I somewhat expected this just seeing the ingredient list. Straight aminos taste horrible and this product has a lot.",human
it works but not as strong like other Solaray products,human
"Casi ni se siente, pero lo devolví pq realmente no me funcionó como esperaba. Lo usé en el carro con y sin aire.",human
Came with zero directions reached out to seller never got any response. Not sure how much to use? if you’re supposed to dilute? If you should keep it on a certain time? Didn’t particularly clean or improve my leather seats either.,human
